date,estimate,lo,up
2019-05-18,0.5146999999999999,0.5146999999999999,0.5146999999999999
2019-05-19,0.5145055150230935,0.5117179078453996,0.5166236447301724
2019-05-20,0.5146418179914715,0.5111582748158273,0.5182769897767248
2019-05-21,0.5150249285051577,0.5116457127385722,0.518327701186512
2019-05-22,0.514303512720737,0.509552881425089,0.5185135797352356
2019-05-23,0.5143943256504461,0.509039997011049,0.5194297532215538
2019-05-24,0.514526038834132,0.5084045574421279,0.5200749095745432
2019-05-25,0.5143646947792848,0.5071623763018965,0.5197898644461544
2019-05-26,0.5145642255117041,0.5081370644522961,0.5205816639421528
2019-05-27,0.5142112379932031,0.5065291590947372,0.5198901053722883
2019-05-28,0.5141292581530879,0.5063617686461553,0.521269764092304
2019-05-29,0.5144859264550236,0.5073854476963857,0.521133565766898
2019-05-30,0.5148087198959149,0.5060864225649686,0.5209291192424369
2019-05-31,0.5146663032351199,0.5060351829891493,0.5205097216173828
2019-06-01,0.5146971342375329,0.507888873090786,0.5210361081623945
2019-06-02,0.5145036464832168,0.5070832178275763,0.5208483306822804
2019-06-03,0.5144836584884813,0.507162344106871,0.521917201505192
2019-06-04,0.5141151726310152,0.5047322059099372,0.5216092316787285
2019-06-05,0.5141849204181534,0.5055183740240988,0.5213226018132405
2019-06-06,0.5145026929308407,0.5071128312717369,0.5207893181436766
2019-06-07,0.5145482011823043,0.5063622390041114,0.5210722997107977
2019-06-08,0.5146134616737174,0.5060734897282886,0.5223527720994818
2019-06-09,0.5142511139914794,0.5071911562064386,0.5220965307381782
2019-06-10,0.5140714653506379,0.5058881269121669,0.5217362062604834
2019-06-11,0.5143908473560185,0.5058945877081106,0.5215389928741596
2019-06-12,0.5145824889070809,0.5066548395250343,0.5215393913750207
2019-06-13,0.5149431474826797,0.5063298232452587,0.5227169355332898
2019-06-14,0.5152013994852782,0.5068038750719405,0.5246857753763913
2019-06-15,0.5151038039787144,0.5069669095430159,0.5249111403336768
2019-06-16,0.514933191132685,0.5053542796846079,0.5246810893722964
2019-06-17,0.5147581538091052,0.506286523175987,0.5235870309427948
2019-06-18,0.5146460472510749,0.506304547797911,0.521933469754063
2019-06-19,0.5146866166030062,0.5054486311668441,0.5236085269274338
2019-06-20,0.5145199254121005,0.5057704994284364,0.5250612378221288
2019-06-21,0.5145571240194713,0.5041945846907064,0.5272182654806921
2019-06-22,0.5142066227645811,0.5045393615013358,0.5263235913386971
2019-06-23,0.5145422936411639,0.5046607769324521,0.5257332526080569
2019-06-24,0.5146330052121346,0.5046386224293613,0.5255638076336971
2019-06-25,0.5149209410439394,0.5052207164128851,0.5266707805986961
2019-06-26,0.5149297345842906,0.5047381555144469,0.5267662995486322
2019-06-27,0.514825928985892,0.5035586752119174,0.5252558155560011
2019-06-28,0.5147934452183355,0.5043584874332467,0.5244387274896255
2019-06-29,0.5148912567381204,0.507397677060493,0.5259024922942657
2019-06-30,0.5148933442121064,0.5076515285906265,0.5243686746194637
2019-07-01,0.5147212838694425,0.5054985047453082,0.5243327515049564
2019-07-02,0.5148862754292787,0.5044274198373523,0.5250264798811873
2019-07-03,0.5150032585318218,0.5042754567563377,0.5250610600074751
2019-07-04,0.5149453159500542,0.5042680426560685,0.5264985526720588
2019-07-05,0.5148651981479564,0.5052595166001901,0.5258588103323237
2019-07-06,0.5145277200202824,0.5045026594960546,0.5234177979417795
2019-07-07,0.51456183039,0.504718079071367,0.5239293372248169
2019-07-08,0.5147081223762139,0.5053178313038081,0.5265294461293426
2019-07-09,0.5144855996616251,0.5046612426305337,0.527551547308966
2019-07-10,0.5146196642420963,0.5054263338947041,0.5295229732863365
2019-07-11,0.5146740020737706,0.5052910815389975,0.5293608248672803
2019-07-12,0.5147014142033741,0.5047086602851061,0.5306509105023295
2019-07-13,0.5146277765890734,0.5024276264172088,0.5326010764316647
2019-07-14,0.5142362729425234,0.5020141941526447,0.5321730996995783
2019-07-15,0.5143163955096158,0.5016902363713863,0.5308029463501446
2019-07-16,0.5143749198538595,0.501305820575151,0.5292329880877009
2019-07-17,0.5142923751441003,0.5001397947874784,0.5295141632354707
2019-07-18,0.5140232000561885,0.49908725813230953,0.5311008882821935
2019-07-19,0.5140209180518439,0.5005777996733158,0.5279051596443696
2019-07-20,0.5141746987035081,0.4985327606767901,0.5266519322720667
2019-07-21,0.5137880783587291,0.49800170796654664,0.5277907700083273
2019-07-22,0.5139886085370872,0.4972810216805579,0.528283253199124
2019-07-23,0.514061456529305,0.49760451630215646,0.5281663694086647
2019-07-24,0.5145439303226972,0.49855137942227096,0.5301240937647955
2019-07-25,0.514484139758756,0.49954146094888124,0.5313197554996084
2019-07-26,0.5140510801604558,0.5002939355237852,0.5294175170469848
2019-07-27,0.5141926261829792,0.5009343691264011,0.5305407425447991
2019-07-28,0.5140834855223074,0.501709566032339,0.5276356393114565
2019-07-29,0.5141940956831944,0.5029461470611322,0.5300917206403398
2019-07-30,0.5139736923771883,0.5027192778020195,0.526793993457574
2019-07-31,0.5137098358712824,0.502904235383741,0.5240410333044142
2019-08-01,0.5133454103585852,0.5013819507332684,0.5264572916431226
2019-08-02,0.5133654208636212,0.5008494672833261,0.5246914892471984
2019-08-03,0.5134182312328692,0.5006688687309273,0.522230624543053
2019-08-04,0.513146208280343,0.5022117073366782,0.5217744835189385
2019-08-05,0.5128980102907048,0.5027545219716237,0.5215087543322946
2019-08-06,0.5123357664658443,0.5030296244767963,0.5224745278305545
2019-08-07,0.5124552213805303,0.5023032848247813,0.5232202804215867
