date,estimate,lo,up
2019-05-18,0.33340000000000003,0.33340000000000003,0.33340000000000003
2019-05-19,0.333297071513889,0.33076376321650064,0.3357925828534761
2019-05-20,0.33322783368416214,0.32964638396793156,0.3367647078685147
2019-05-21,0.33317396113499165,0.32877278006982463,0.3375148489556509
2019-05-22,0.33311837249090803,0.32809524928497147,0.33808760807186305
2019-05-23,0.33308019313998705,0.3273649136144183,0.33850262245619606
2019-05-24,0.3330260169891268,0.32687539992219544,0.33922217698940776
2019-05-25,0.33297013406475023,0.32625376616698015,0.33929184725214084
2019-05-26,0.3329258020037368,0.3260132337624493,0.3397733654926426
2019-05-27,0.3328613709462299,0.3256062911833496,0.3398190727174734
2019-05-28,0.3327760502196622,0.32528405341311534,0.34015018365883654
2019-05-29,0.33269956843927184,0.3247219211835351,0.3404724491185636
2019-05-30,0.3326509387867005,0.3243160099454484,0.34106412439177747
2019-05-31,0.33261208671991427,0.3240319041812679,0.34116454332837204
2019-06-01,0.33254066501501744,0.32368349238067695,0.3413460252958335
2019-06-02,0.33247994187890173,0.3232544336520737,0.3414875368964182
2019-06-03,0.332416752782276,0.32293660019188736,0.34159276314016895
2019-06-04,0.33240743812136986,0.32285960167958255,0.34183232994980184
2019-06-05,0.3323479328622579,0.3225055670211354,0.34194656176277805
2019-06-06,0.33226894105383137,0.32231093489000434,0.3421483709847149
2019-06-07,0.3321808248740618,0.32203206495114206,0.34222969980562035
2019-06-08,0.3321239098382576,0.3217754105283704,0.34227905815363696
2019-06-09,0.3320936243068899,0.32149403367819734,0.34239825153437753
2019-06-10,0.3320496539021956,0.3212648260106286,0.34261425964254255
2019-06-11,0.3320125095912119,0.32076758301812186,0.3424050183259386
2019-06-12,0.3319859392189414,0.32052426622627495,0.34287694976737765
2019-06-13,0.33194112359181654,0.3202923287475529,0.3432336327939693
2019-06-14,0.33186764416962367,0.3204440728833666,0.34311073137094206
2019-06-15,0.3318239035195183,0.3202748444430571,0.343329866974262
2019-06-16,0.33176576357459836,0.31978054901522157,0.34343671477512355
2019-06-17,0.3317042832661154,0.31942639395582495,0.34329675752321287
2019-06-18,0.3316503423714074,0.319245900943134,0.3434133307859647
2019-06-19,0.3315812501877243,0.3193080321235978,0.34324919469438075
2019-06-20,0.331575608879651,0.31927115588461663,0.3432856807368485
2019-06-21,0.3314882214841041,0.31895009423116116,0.3433940522922728
2019-06-22,0.33144274207445773,0.31862471671453463,0.34364629737781244
2019-06-23,0.33135883918599407,0.31863301901438273,0.3438709863686804
2019-06-24,0.3312928813052489,0.31858953278218727,0.34387951105952985
2019-06-25,0.3312251070966041,0.3185980812620856,0.3435971019923364
2019-06-26,0.33117129766079584,0.3182244812304596,0.3437104341612854
2019-06-27,0.33112564114748166,0.31808898332631214,0.3435415174279533
2019-06-28,0.3310881631341104,0.3180915264560173,0.3436860288491564
2019-06-29,0.3310355461242058,0.3180482540459301,0.3437534096046793
2019-06-30,0.3310053239960913,0.31773332764366863,0.3437930474281294
2019-07-01,0.3309506566542456,0.3174958688044192,0.34353409016670333
2019-07-02,0.33090706119236873,0.3170694831387311,0.34375485761337915
2019-07-03,0.3308543512076577,0.316902161038964,0.3437277066507339
2019-07-04,0.33081579836885766,0.31665945294741493,0.3436307464031566
2019-07-05,0.3307458881328509,0.3164692407370571,0.3435597882027702
2019-07-06,0.3306962532832321,0.31644750067388855,0.3434968051519107
2019-07-07,0.3306270702195154,0.3164488580169492,0.34355848118135845
2019-07-08,0.3305346107219115,0.31667941831067126,0.3433491761711367
2019-07-09,0.33047459883321495,0.31619295190897145,0.34322355609514965
2019-07-10,0.3304091695297382,0.3162977893841481,0.34283203032706544
2019-07-11,0.3303664749512309,0.3160401891161893,0.3429861893041902
2019-07-12,0.3303240959389306,0.3160144391327351,0.34284080379647924
2019-07-13,0.33024244701220984,0.3164334139563886,0.34297647101027373
2019-07-14,0.33019597610498486,0.31607806647652353,0.34279629162618364
2019-07-15,0.33013307317762325,0.3163718380117649,0.3428027410585026
2019-07-16,0.3300820972170673,0.3162470111511952,0.34300424872033736
2019-07-17,0.3299991803950431,0.31626717776217755,0.34291020155444096
2019-07-18,0.32995316618567355,0.31620531616557185,0.3426416662269523
2019-07-19,0.32988780583450195,0.31664592499692246,0.3426338749610414
2019-07-20,0.3298205724658806,0.3163232747429963,0.3422513675251044
2019-07-21,0.3298000537888754,0.3160923515020851,0.34240891990955474
2019-07-22,0.3297496972123567,0.31660043135401256,0.34254822556854125
2019-07-23,0.3296708173541838,0.3164458259832252,0.34191280522813916
2019-07-24,0.329614529200642,0.3162257505608579,0.3421686232223705
2019-07-25,0.329513998294023,0.3161697286695855,0.34209019488382725
2019-07-26,0.3294846819974919,0.3163152388214064,0.3417641162036509
2019-07-27,0.32953874879656125,0.31637651280956264,0.34206811762538447
2019-07-28,0.32955439505413975,0.3168494897083517,0.34194724235408774
2019-07-29,0.3296153491436972,0.31686750029876426,0.34200816956615365
2019-07-30,0.32965650013644904,0.3168721020486218,0.34200012553122977
2019-07-31,0.32967150893228586,0.3168288812778396,0.34223501590099276
2019-08-01,0.32970635823067246,0.3167356126884214,0.34238970776523
2019-08-02,0.329765478381358,0.31692203426595683,0.3420457184502245
2019-08-03,0.32983428343926446,0.31667140482334716,0.3420727064305723
2019-08-04,0.3298588314244891,0.3168685943679842,0.34217609710579855
2019-08-05,0.329922630828598,0.31653185111749677,0.3425386270472483
2019-08-06,0.32999550479688095,0.3165985793456134,0.34280423193799076
2019-08-07,0.3300289641787961,0.31676003357600924,0.342803527049651
