date,estimate,lo,up
2019-05-18,0.10400000000000001,0.10400000000000001,0.10400000000000001
2019-05-19,0.10421308420029494,0.10281549793896587,0.10580039462367236
2019-05-20,0.10442398745444474,0.1025045382112593,0.10661334316157
2019-05-21,0.10464154769616521,0.10232758037534412,0.1072919739305194
2019-05-22,0.10483868780751858,0.10214868967235383,0.10787641641421827
2019-05-23,0.10504361049889016,0.10201004738768404,0.10849356205577763
2019-05-24,0.10526902727064771,0.10196165895340006,0.10906616682485475
2019-05-25,0.1054913157154177,0.1018980721824919,0.10965331184316575
2019-05-26,0.10570681187342465,0.10178552352050571,0.10997603866849713
2019-05-27,0.10592595001759576,0.10196768138206692,0.11040750473858078
2019-05-28,0.10612344378260043,0.10200959145806561,0.11083909379250284
2019-05-29,0.10633353038366451,0.10208753322149118,0.11127510831762256
2019-05-30,0.10654446486443755,0.10215522252644724,0.11152879246437533
2019-05-31,0.10675383245616674,0.10228362186533876,0.11196286825012644
2019-06-01,0.10696172646860971,0.10239705476761912,0.11242959223786668
2019-06-02,0.10717079636334172,0.10247671779382693,0.11273592241722902
2019-06-03,0.10737007160028271,0.10259428974046267,0.11304317396955851
2019-06-04,0.1075689292332721,0.10266874203741849,0.11344902729365934
2019-06-05,0.10777734304642149,0.1027130022861196,0.1139055883604342
2019-06-06,0.10799059155188967,0.10288325301764968,0.11414671780898535
2019-06-07,0.10819937635101648,0.10310544774288863,0.11448968490013124
2019-06-08,0.10842854439889135,0.10320572628690765,0.11493132866717168
2019-06-09,0.10855142513830782,0.10328672162571521,0.11512363102361532
2019-06-10,0.10867554975980229,0.10324507169880136,0.11535210568505158
2019-06-11,0.10879450709815042,0.1032993906462348,0.11554885591572321
2019-06-12,0.10890720523701818,0.10327605114781799,0.11571739960417056
2019-06-13,0.10901172776877278,0.10327973077963132,0.11595901625428658
2019-06-14,0.10912078550126647,0.10342402617910931,0.11618498703827525
2019-06-15,0.10921421254527089,0.10317453510896366,0.1165139409562691
2019-06-16,0.10932275913713879,0.10323542173676004,0.11656699069446326
2019-06-17,0.10942870787515939,0.10316761344891093,0.11692827922869568
2019-06-18,0.1095262961163446,0.10317423741593652,0.11710906063212997
2019-06-19,0.10962783194582978,0.1033819810582426,0.11725451216741294
2019-06-20,0.10974336009803363,0.10325408813736558,0.11743232976482351
2019-06-21,0.10983314167443806,0.10335576529525022,0.11748395200690191
2019-06-22,0.10994201451197502,0.10338305776017727,0.11764486410619658
2019-06-23,0.11004106142336635,0.10341806724492192,0.11803835453087315
2019-06-24,0.11012476436196157,0.10333612251496394,0.11800461124902718
2019-06-25,0.11020687186637519,0.10317460710309037,0.11807081210909498
2019-06-26,0.11027751995082088,0.10315044106083873,0.11835645537610649
2019-06-27,0.11038434821316777,0.10306869014018277,0.11862372891376981
2019-06-28,0.11046625338574377,0.10334539796385701,0.11857711808833635
2019-06-29,0.11057188282764159,0.1033929991878646,0.11892479688655554
2019-06-30,0.11066599592562198,0.10362527563379027,0.11906521816380461
2019-07-01,0.11075777400338112,0.10361976404968408,0.11922619589924073
2019-07-02,0.11083622182432251,0.10373620212898876,0.11919800554790531
2019-07-03,0.1109499435684017,0.1037277537213398,0.11938607883285164
2019-07-04,0.11104933032118726,0.10390104894511135,0.1194597185382048
2019-07-05,0.11113923859962457,0.10400566828610085,0.11957480326124538
2019-07-06,0.11123895924749584,0.10406420670495967,0.11965154896993278
2019-07-07,0.11134533248463489,0.1041437638890802,0.11974116290014897
2019-07-08,0.11145537982786616,0.10424831584472236,0.11997921627260802
2019-07-09,0.11153867399478108,0.1042482579393317,0.12006571801255105
2019-07-10,0.11162613725622364,0.10439917673156697,0.12032183940437037
2019-07-11,0.11171773008825496,0.10457441052943339,0.12053143496600542
2019-07-12,0.1118200609241743,0.1046340427678203,0.12039867321658296
2019-07-13,0.11190906825658999,0.10480065829312772,0.12033745688267171
2019-07-14,0.11200681538891266,0.10475147788128555,0.12041368619652926
2019-07-15,0.11211035910017529,0.1048155500384156,0.12059027557524948
2019-07-16,0.11221709352539726,0.10495139411240594,0.1207711420392829
2019-07-17,0.11233323696326658,0.10493592012670509,0.12081694446592633
2019-07-18,0.11243154107261122,0.10502624670187004,0.12080417472773058
2019-07-19,0.112534157935437,0.10515800873391623,0.12089296718967078
2019-07-20,0.11262152192210498,0.10535335142494649,0.12078764587947484
2019-07-21,0.11270460305157338,0.1053984963261306,0.12098058154625725
2019-07-22,0.11277847881472883,0.10531450212638176,0.12112216078949693
2019-07-23,0.11286499069276645,0.10548093614750888,0.12113850434491161
2019-07-24,0.11296592337375377,0.10555957786506405,0.12124128256196676
2019-07-25,0.11310855065347415,0.10573137940173527,0.12146143890297778
2019-07-26,0.11322229205606195,0.10572116210911837,0.12163508917926077
2019-07-27,0.11331836772075637,0.10580077005534458,0.12151038289858458
2019-07-28,0.11342556209358827,0.10586012658668553,0.12161513425874097
2019-07-29,0.11354537313857851,0.10592685628686437,0.1219013188262501
2019-07-30,0.11366504867502572,0.10603694907422938,0.12198376708964724
2019-07-31,0.1137821867082969,0.10618220258744783,0.1223208831564518
2019-08-01,0.11388079943053726,0.10609683981236871,0.12230467150261962
2019-08-02,0.11400048805162624,0.10618664630060935,0.12235736923654311
2019-08-03,0.11414335292187318,0.1063502477915751,0.12248656986831899
2019-08-04,0.11427858545215468,0.10644431785374273,0.1227275475267624
2019-08-05,0.11440006053870962,0.10663746145653961,0.1230135893030394
2019-08-06,0.11451613719616334,0.10672819774413285,0.12312058021130477
2019-08-07,0.1146298718941892,0.10698995264738001,0.12308612712511097
